Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"West Midlands, Health and social care associate professionals",49,394.3,,403.9,,209.10,271.20,302.70,319.60,356.00,439.60,480.20,504.10,518.20,x,2021-01-01
"West Midlands, Protective service occupations",43,788.3,,761.6,,471.20,528.50,577.40,622.30,706.80,822.10,869.80,902.40,922.40,x,2021-01-01
"West Midlands, Business and public service associate professionals",161,613.3,,690.4,,355.30,427.20,463.40,494.90,547.70,683.10,764.50,796.50,856.20,1102.00,2021-01-01
"West Midlands, Administrative and secretarial occupations",252,394.7,,414.3,,160.40,232.30,265.30,297.80,356.50,431.00,488.20,517.10,547.80,648.40,2021-01-01
"West Midlands, Administrative occupations",208,405.2,,432.3,,169.90,252.50,293.80,327.00,373.70,450.30,507.20,528.30,567.70,665.20,2021-01-01
"West Midlands, Secretarial and related occupations",44,292,,329.5,,93.30,162.80,191.30,220.80,256.40,356.10,411.40,430.20,462.70,x,2021-01-01
"West Midlands, Skilled trades occupations",149,520.9,,545.6,,277.30,365.00,394.60,418.80,475.30,562.80,621.10,661.50,696.60,829.40,2021-01-01
"West Midlands, Skilled agricultural and related trades",7,406,,393.8,,x,x,x,376.80,391.80,424.70,450.70,x,x,x,2021-01-01
"West Midlands, Skilled metal, electrical and electronic trades",90,567.5,,606.3,,351.40,433.50,465.00,497.30,530.00,613.00,675.00,716.10,767.00,885.70,2021-01-01
"West Midlands, Skilled construction and building trades",25,535.8,,565.2,,282.90,369.90,418.60,450.50,482.70,582.60,646.90,666.20,697.80,x,2021-01-01
"West Midlands, Textiles, printing and other skilled trades",27,362.8,,368.5,,199.70,226.60,248.90,275.60,333.70,400.50,436.50,460.00,479.10,x,2021-01-01
"West Midlands, Caring, leisure and other service occupations",188,324.2,,335.6,,142.30,205.90,231.60,250.70,284.80,357.30,392.40,414.30,434.50,510.30,2021-01-01
"West Midlands, Caring personal service occupations",160,324.8,,330.2,,145.90,216.60,236.70,258.40,288.00,356.90,391.00,410.80,430.80,503.30,2021-01-01
"West Midlands, Leisure, travel and related personal service occupations",24,281.3,,348.4,,124.90,151.50,168.00,192.40,248.20,321.00,369.30,387.80,424.10,x,2021-01-01
"West Midlands, Sales and customer service occupations",165,277,,303.2,,105.50,151.40,170.60,192.30,230.10,333.00,373.50,394.70,428.20,522.50,2021-01-01
"West Midlands, Sales occupations",122,249.8,,278,,97.10,142.10,157.90,174.00,212.60,293.70,345.00,364.70,383.30,472.20,2021-01-01
"West Midlands, Customer service occupations",43,372.3,,374.8,,142.60,205.40,230.30,262.90,339.80,409.60,458.00,497.30,525.70,x,2021-01-01
"West Midlands, Process, plant and machine operatives",129,476.9,,511.2,,266.80,356.40,368.00,385.10,422.80,523.70,591.50,624.50,666.60,782.10,2021-01-01
"West Midlands, Process, plant and machine operatives",66,455,,496.4,,303.90,358.60,368.00,383.40,414.30,499.20,549.40,600.70,643.10,733.20,2021-01-01
"West Midlands, Transport and mobile machine drivers and operatives",63,501.3,,526.6,,221.40,334.80,369.50,388.10,435.90,562.60,614.90,650.30,696.10,x,2021-01-01
"West Midlands, Elementary occupations",247,321.3,,335.4,,82.00,132.90,151.50,183.50,251.30,370.70,420.60,449.80,484.70,645.20,2021-01-01
"West Midlands, Elementary trades and related occupations",34,395.9,,416.4,,226.50,296.40,315.30,334.20,360.00,431.30,460.00,483.00,508.00,x,2021-01-01
"West Midlands, Elementary administration and service occupations",213,296.5,,322.5,,76.10,118.00,139.10,161.70,222.40,357.60,408.90,437.90,479.10,647.50,2021-01-01
East,2434,490.9,,566.9,,159.90,253.30,305.70,353.00,419.60,568.50,666.40,726.20,797.30,1008.80,2021-01-01
"East, Managers, directors and senior officials",250,769.2,,952.9,,357.30,474.20,532.10,574.90,672.30,900.80,1067.60,1187.90,1328.30,1758.00,2021-01-01
"East, Corporate managers and directors",193,875.9,,1047.1,,368.50,523.00,581.80,641.30,755.50,1008.90,1197.40,1316.20,1473.40,1919.80,2021-01-01
"East, Other managers and proprietors",57,574.9,,632.7,,313.70,405.80,431.00,460.00,536.60,639.10,699.50,752.00,791.70,x,2021-01-01
"East, Professional occupations",634,676.7,,713,,247.70,414.90,470.00,510.10,591.90,766.50,852.90,899.70,954.80,1149.90,2021-01-01
"East, Science, research, engineering and technology professionals",142,781.9,,819.2,,441.80,536.60,573.90,617.70,696.60,863.80,952.20,995.10,1069.40,1227.90,2021-01-01
"East, Health professionals",184,517.3,,565.8,,154.00,236.80,287.50,336.50,434.10,601.10,710.80,762.70,823.60,966.40,2021-01-01
"East, Teaching and other educational professionals",159,702.9,,724.6,,315.60,465.40,492.80,529.00,611.10,791.00,850.10,892.40,937.20,1113.00,2021-01-01
"East, Business, media and public service professionals",149,726.2,,780.9,,371.60,487.80,532.60,576.40,651.50,795.20,888.30,945.30,1015.10,1215.00,2021-01-01
"East, Associate professional occupations",359,552.1,,617.3,,254.40,373.70,408.70,441.20,498.30,608.80,690.00,760.30,820.80,1001.40,2021-01-01
"East, Science, engineering and technology associate professionals",70,551.4,,576.2,,338.50,413.50,441.10,465.00,513.00,593.90,652.30,676.20,717.30,x,2021-01-01
"East, Health and social care associate professionals",55,381.4,,386.6,,156.10,235.20,261.40,300.60,344.90,418.00,455.70,487.00,509.40,x,2021-01-01
"East, Protective service occupations",40,735.5,,740.4,,512.20,537.00,551.80,589.20,655.60,792.80,829.40,847.60,896.80,x,2021-01-01
"East, Culture, media and sports occupations",21,400,,441.9,,x,x,x,x,x,459.00,520.40,x,x,x,2021-01-01
"East, Business and public service associate professionals",173,594.6,,700.1,,311.30,413.60,445.80,479.10,542.70,667.00,781.30,857.40,929.50,1170.00,2021-01-01
"East, Administrative and secretarial occupations",269,387.1,,401.6,,155.70,214.10,239.40,272.40,345.00,427.20,483.30,511.10,548.60,662.10,2021-01-01
"East, Administrative occupations",218,400.1,,416.7,,161.00,228.60,254.20,291.50,358.10,444.60,498.10,528.30,562.70,670.80,2021-01-01
"East, Secretarial and related occupations",51,312.7,,337.2,,127.00,169.90,189.90,219.30,259.20,364.10,407.60,439.60,463.00,x,2021-01-01
"East, Skilled trades occupations",169,539,,571.4,,285.30,376.90,406.40,432.70,484.60,600.50,671.10,703.50,747.10,897.50,2021-01-01
"East, Skilled agricultural and related trades",8,391.9,,394.1,,x,x,x,296.70,351.40,414.10,479.60,x,x,x,2021-01-01
"East, Skilled metal, electrical and electronic trades",96,618.1,,649.3,,395.30,458.00,481.60,511.80,562.60,674.80,728.70,766.60,812.50,963.80,2021-01-01
"East, Skilled construction and building trades",26,574.9,,611,,332.10,447.80,467.70,487.90,533.30,608.90,692.00,725.90,754.00,x,2021-01-01
"East, Textiles, printing and other skilled trades",38,372.5,,385.2,,164.20,251.20,287.20,315.00,351.90,417.50,451.30,477.50,490.50,x,2021-01-01
"East, Caring, leisure and other service occupations",210,295,,312.3,,110.30,167.20,190.50,215.20,256.10,338.10,381.20,407.50,439.00,508.20,2021-01-01
"East, Caring personal service occupations",179,292.4,,311.4,,117.60,171.00,192.60,217.90,256.70,331.70,375.90,400.00,430.20,503.40,2021-01-01
"East, Leisure, travel and related personal service occupations",30,295.2,,306.8,,x,133.50,157.70,192.10,231.00,360.10,406.40,429.00,453.40,x,2021-01-01
"East, Sales and customer service occupations",167,271.7,,301.5,,99.70,149.50,166.60,183.00,223.80,325.80,374.60,402.40,432.20,523.10,2021-01-01
"East, Sales occupations",123,241.5,,279.7,,94.70,142.40,160.10,171.30,205.00,290.10,345.00,368.80,401.10,488.10,2021-01-01
"East, Customer service occupations",44,369.5,,362.5,,117.70,188.00,228.30,253.40,323.40,398.80,445.80,460.70,497.30,x,2021-01-01
"East, Process, plant and machine operatives",132,499.9,,529.2,,241.50,354.90,381.20,406.40,450.00,550.30,605.30,641.10,680.90,809.30,2021-01-01
"East, Process, plant and machine operatives",56,450,,485.1,,285.10,352.30,370.40,386.20,419.00,496.90,562.50,591.50,620.30,x,2021-01-01
"East, Transport and mobile machine drivers and operatives",76,532.8,,561.9,,212.90,357.20,393.40,432.20,488.80,579.20,641.50,675.60,712.50,x,2021-01-01
"East, Elementary occupations",244,300,,318.5,,60.70,107.40,132.20,151.70,216.60,371.50,422.80,456.80,484.60,573.00,2021-01-01
"East, Elementary trades and related occupations",32,436.8,,435.4,,x,307.30,345.40,354.80,394.30,471.50,506.70,529.40,557.70,x,2021-01-01
"East, Elementary administration and service occupations",212,264.5,,300.7,,56.30,98.00,120.70,138.50,190.00,350.40,400.20,434.30,468.70,555.00,2021-01-01
London,3968,670.7,,815.8,,213.10,369.00,428.60,476.30,572.30,772.90,915.00,996.60,1103.50,1472.90,2021-01-01
"London, Managers, directors and senior officials",579,1078.1,,1328.9,,455.30,603.20,677.20,753.30,908.80,1286.20,1533.20,1655.90,1820.70,2395.00,2021-01-01
"London, Corporate managers and directors",484,1187.6,,1432.2,,479.10,678.40,766.60,857.20,1021.00,1388.20,1629.00,1752.90,1916.50,2496.10,2021-01-01
"London, Other managers and proprietors",96,673.9,,807.3,,385.80,471.00,498.30,529.30,592.90,759.00,855.50,903.50,1029.10,x,2021-01-01
"London, Professional occupations",1358,868.2,,966.7,,454.10,596.50,651.60,694.60,783.30,958.20,1066.00,1137.80,1219.90,1533.20,2021-01-01
"London, Science, research, engineering and technology professionals",311,920.8,,1020.1,,540.60,670.80,708.00,754.10,829.50,1020.10,1130.90,1177.90,1251.60,1566.40,2021-01-01
"London, Health professionals",223,797.7,,829.6,,345.00,508.90,572.80,629.30,704.90,877.40,967.40,1014.30,1094.70,1320.00,2021-01-01
"London, Teaching and other educational professionals",294,788.4,,812.6,,305.30,495.70,542.40,607.80,680.40,877.10,960.90,1004.60,1066.10,1237.20,2021-01-01
"London, Business, media and public service professionals",531,919.9,,1078.6,,515.00,638.30,697.90,755.90,835.40,1016.60,1155.60,1245.80,1362.60,1809.30,2021-01-01
"London, Associate professional occupations",630,642,,808.6,,345.00,460.20,498.30,527.00,576.90,709.10,808.70,879.20,958.20,1290.10,2021-01-01
"London, Science, engineering and technology associate professionals",110,625.4,,699.1,,413.80,479.10,509.10,534.90,574.90,682.10,744.40,785.10,840.00,x,2021-01-01
"London, Health and social care associate professionals",80,471.6,,485.9,,193.20,305.70,349.90,380.90,421.60,515.90,549.40,584.00,608.10,x,2021-01-01
"London, Protective service occupations",24,781.2,,845.5,,501.10,583.20,672.30,742.50,749.90,826.10,896.10,969.20,x,x,2021-01-01
"London, Business and public service associate professionals",373,697.6,,863,,431.20,516.10,549.40,574.90,632.40,777.80,906.30,979.30,1077.60,1533.20,2021-01-01
"London, Administrative and secretarial occupations",480,501.3,,544.6,,172.50,276.20,333.50,377.30,447.00,566.20,622.90,670.70,731.40,900.90,2021-01-01
"London, Administrative occupations",398,510.7,,557.4,,184.00,304.90,358.50,402.10,460.00,574.90,625.00,670.80,735.10,919.60,2021-01-01
"London, Secretarial and related occupations",82,433,,482.3,,142.00,196.20,230.40,268.10,337.20,511.30,600.30,653.70,726.10,x,2021-01-01
"London, Skilled trades occupations",141,527.4,,574.6,,213.10,337.10,377.60,402.50,464.40,604.20,688.90,730.40,787.00,1003.10,2021-01-01
"London, Skilled agricultural and related trades",7,443.7,,467.9,,x,x,x,417.70,433.10,496.40,x,x,x,x,2021-01-01
"London, Skilled metal, electrical and electronic trades",60,689.5,,719.3,,385.40,476.80,510.80,563.80,620.40,740.40,814.70,874.20,957.90,x,2021-01-01
"London, Skilled construction and building trades",22,609.6,,619.9,,214.80,306.90,429.80,460.00,543.40,650.40,727.60,770.50,893.90,x,2021-01-01
"London, Textiles, printing and other skilled trades",53,390,,406.6,,177.70,227.00,274.10,317.20,359.90,433.00,471.40,491.40,528.40,x,2021-01-01
"London, Caring, leisure and other service occupations",229,353.6,,366.9,,122.40,191.50,217.40,251.70,309.50,399.20,447.60,478.50,508.80,605.20,2021-01-01
"London, Caring personal service occupations",181,344.9,,353.4,,118.30,192.30,217.60,252.70,307.10,389.80,431.40,455.70,490.90,585.60,2021-01-01
"London, Leisure, travel and related personal service occupations",46,400.6,,416.1,,129.10,179.30,214.00,241.10,332.70,455.40,510.20,535.40,553.10,x,2021-01-01
"London, Sales and customer service occupations",196,320.5,,376.1,,118.20,166.60,184.20,209.70,255.50,378.00,426.00,460.20,502.30,648.10,2021-01-01
"London, Sales occupations",147,281.6,,344.8,,113.80,159.80,176.70,195.50,229.80,342.70,394.60,419.80,446.60,541.10,2021-01-01
"London, Customer service occupations",49,427,,471.3,,145.00,207.20,243.40,290.20,368.90,484.60,575.60,623.20,677.80,x,2021-01-01
"London, Process, plant and machine operatives",98,574.9,,620,,231.00,372.70,407.20,447.60,502.90,632.80,705.90,757.20,838.30,1112.20,2021-01-01
"London, Process, plant and machine operatives",29,467.2,,529.5,,234.10,359.80,376.80,400.40,447.70,554.40,595.70,627.90,667.90,x,2021-01-01
"London, Transport and mobile machine drivers and operatives",70,614.4,,657.4,,228.30,386.30,440.30,467.70,548.30,687.90,754.70,806.10,889.40,1117.20,2021-01-01
"London, Elementary occupations",257,298.5,,326.4,,89.90,134.40,153.80,177.60,233.20,357.10,414.40,445.00,483.70,595.00,2021-01-01
"London, Elementary trades and related occupations",12,353,,388,,148.10,241.50,270.40,293.10,320.00,399.90,442.60,x,x,x,2021-01-01
"London, Elementary administration and service occupations",246,292.5,,323.5,,88.10,132.10,149.40,172.30,225.00,355.20,411.60,444.00,483.00,592.90,2021-01-01
South East,4066,526.2,,610.3,,170.60,289.80,345.00,381.00,455.10,611.80,721.60,779.60,861.40,1103.60,2021-01-01
"South East, Managers, directors and senior officials",455,766.6,,928.2,,320.00,460.90,511.50,557.50,661.00,893.80,1079.00,1188.90,1320.40,1724.10,2021-01-01
"South East, Corporate managers and directors",357,844.3,,1010.7,,344.30,481.00,552.00,593.80,729.90,1006.30,1204.80,1319.30,1455.10,1882.80,2021-01-01
"South East, Other managers and proprietors",98,574.9,,627.5,,260.90,403.10,440.80,474.80,527.90,643.90,737.20,796.60,839.50,x,2021-01-01
"South East, Professional occupations",1178,741.5,,788.4,,365.60,483.10,529.00,575.40,667.40,818.70,911.70,977.30,1040.90,1263.60,2021-01-01
"South East, Science, research, engineering and technology professionals",346,862.4,,906.7,,479.10,601.20,647.70,684.20,768.00,951.10,1037.80,1101.80,1164.90,1384.10,2021-01-01
"South East, Health professionals",190,668.4,,704.9,,318.70,430.50,465.10,498.50,596.50,727.80,792.00,853.00,896.50,1133.70,2021-01-01
"South East, Teaching and other educational professionals",340,668.7,,675.6,,255.30,404.20,470.40,498.00,575.40,741.50,807.50,855.30,909.80,1048.40,2021-01-01
"South East, Business, media and public service professionals",302,767.9,,832.5,,405.70,498.30,549.60,596.80,687.00,838.90,952.80,1023.00,1100.00,1323.10,2021-01-01
"South East, Associate professional occupations",699,567.4,,632.2,,264.80,379.70,419.60,450.40,507.90,629.70,714.20,772.80,839.40,1026.50,2021-01-01
"South East, Science, engineering and technology associate professionals",143,552.7,,585.3,,349.30,417.40,436.40,460.00,509.40,593.70,653.80,673.30,711.20,860.90,2021-01-01
"South East, Health and social care associate professionals",102,381.6,,384.4,,128.70,211.10,248.30,275.30,342.80,427.10,488.20,517.80,544.80,x,2021-01-01
"South East, Protective service occupations",65,781,,780.7,,524.70,595.30,611.70,629.80,689.30,841.90,890.40,933.40,956.60,x,2021-01-01
"South East, Culture, media and sports occupations",38,336.4,,404.3,,x,x,x,x,273.20,419.10,481.60,521.70,x,x,2021-01-01
"South East, Business and public service associate professionals",351,623.9,,720,,336.20,434.60,463.30,493.50,551.80,696.40,792.30,849.50,919.90,1226.20,2021-01-01
"South East, Administrative and secretarial occupations",512,403.4,,434.9,,157.20,223.00,252.10,291.20,359.50,455.10,505.50,540.70,578.20,708.60,2021-01-01
"South East, Administrative occupations",422,421.6,,455.8,,169.30,240.90,282.90,328.30,377.20,470.30,523.60,555.80,595.20,728.30,2021-01-01
"South East, Secretarial and related occupations",89,292.1,,336.5,,124.20,167.90,182.40,201.00,242.80,357.90,413.10,446.10,472.40,594.70,2021-01-01
"South East, Skilled trades occupations",238,535.3,,564.7,,284.10,379.70,408.00,437.10,481.30,580.90,651.60,686.70,720.00,849.20,2021-01-01
"South East, Skilled agricultural and related trades",20,439.1,,449.4,,x,355.60,364.80,378.00,419.50,460.00,469.40,496.50,511.70,x,2021-01-01
"South East, Skilled metal, electrical and electronic trades",122,612.9,,647.8,,392.10,465.00,493.10,520.30,559.10,660.60,709.10,749.20,780.20,934.80,2021-01-01
"South East, Skilled construction and building trades",39,592.1,,626.3,,397.00,473.50,499.80,524.90,558.70,647.20,692.50,720.70,734.40,x,2021-01-01
"South East, Textiles, printing and other skilled trades",57,382.7,,384.4,,174.60,229.90,261.60,282.90,343.00,423.60,455.20,478.10,492.70,x,2021-01-01
"South East, Caring, leisure and other service occupations",298,321.2,,327.2,,112.70,181.10,206.90,236.40,281.90,358.10,400.40,420.70,451.40,522.40,2021-01-01
"South East, Caring personal service occupations",251,319.1,,323.3,,117.20,186.10,211.90,239.20,281.90,354.60,391.70,415.50,445.60,514.50,2021-01-01
"South East, Leisure, travel and related personal service occupations",45,324.7,,340.1,,100.10,146.30,178.70,210.10,270.10,370.60,418.70,440.80,467.80,x,2021-01-01
"South East, Sales and customer service occupations",230,287.1,,309.3,,92.30,145.10,165.20,186.00,231.10,347.30,387.70,413.80,442.70,522.60,2021-01-01
"South East, Sales occupations",173,260.3,,287.1,,84.80,134.70,152.00,171.50,208.70,308.80,363.30,382.50,408.70,498.30,2021-01-01
"South East, Customer service occupations",57,381.6,,376.8,,138.00,202.00,230.70,264.00,340.30,422.80,455.80,473.60,498.30,614.00,2021-01-01
"South East, Process, plant and machine operatives",138,486.3,,516.7,,209.10,347.50,371.70,391.60,436.80,541.70,592.60,629.00,682.50,823.30,2021-01-01
"South East, Process, plant and machine operatives",57,442.7,,462.7,,198.30,337.70,358.40,375.80,404.50,489.00,540.20,562.70,589.10,723.70,2021-01-01
"South East, Transport and mobile machine drivers and operatives",81,525,,554.5,,211.30,352.80,389.90,416.40,469.40,579.00,651.60,687.10,716.50,876.80,2021-01-01
"South East, Elementary occupations",318,259.3,,288,,57.00,100.50,121.90,139.00,195.10,334.80,388.00,413.60,449.80,543.90,2021-01-01
"South East, Elementary trades and related occupations",28,422.2,,449.1,,238.90,323.10,344.50,361.60,380.10,458.40,498.50,531.80,565.50,x,2021-01-01
"South East, Elementary administration and service occupations",291,230.7,,272.6,,52.30,94.60,112.80,133.40,177.00,312.00,369.20,399.20,430.30,528.20,2021-01-01
South West,2278,465.1,,527.7,,157.80,249.50,300.00,344.90,402.70,536.60,621.30,671.90,741.50,939.70,2021-01-01
"South West, Managers, directors and senior officials",236,665.1,,790.7,,287.50,431.10,477.70,517.50,580.60,777.60,903.60,973.80,1072.00,1437.40,2021-01-01
"South West, Corporate managers and directors",180,721.3,,847.7,,275.60,435.30,496.00,549.90,614.80,838.20,973.20,1074.40,1176.90,1555.40,2021-01-01
"South West, Other managers and proprietors",56,572.9,,607.4,,323.00,412.60,439.80,472.10,518.30,616.90,708.20,769.00,803.40,x,2021-01-01
"South West, Professional occupations",556,687,,732.1,,349.20,471.90,511.70,551.50,617.80,761.10,844.10,887.10,949.90,1150.70,2021-01-01
"South West, Science, research, engineering and technology professionals",132,772.7,,824.7,,460.10,555.80,586.10,627.70,705.90,866.30,949.40,993.40,1044.30,1208.00,2021-01-01
"South West, Health professionals",119,635.8,,697.2,,334.10,435.70,469.80,508.10,587.70,696.80,768.30,815.30,865.90,x,2021-01-01
"South West, Teaching and other educational professionals",149,665.3,,673.9,,252.50,425.00,474.80,512.10,586.10,742.30,820.60,868.10,892.20,1013.60,2021-01-01
"South West, Business, media and public service professionals",156,668.5,,736.3,,379.00,474.10,508.80,547.70,613.30,738.00,818.80,865.90,984.80,1259.60,2021-01-01
"South West, Associate professional occupations",311,509,,556.7,,246.50,348.90,383.30,410.10,455.70,574.80,631.70,666.30,717.90,885.60,2021-01-01
"South West, Science, engineering and technology associate professionals",63,517.2,,553.3,,339.90,400.20,414.60,425.50,479.90,576.00,620.90,647.00,686.80,x,2021-01-01
"South West, Health and social care associate professionals",57,400.7,,393.5,,177.80,254.20,285.60,303.60,364.30,434.60,460.10,477.20,500.30,x,2021-01-01
"South West, Protective service occupations",10,630.9,,650.6,,x,467.90,496.40,529.70,612.10,713.60,x,x,x,x,2021-01-01
"South West, Business and public service associate professionals",163,574.9,,631.3,,304.30,396.50,427.40,457.10,517.90,632.40,695.30,740.30,793.40,989.50,2021-01-01
"South West, Administrative and secretarial occupations",275,373.8,,383.8,,149.80,211.20,239.10,271.10,335.90,405.90,450.20,477.30,512.10,613.30,2021-01-01
"South West, Administrative occupations",222,391,,401.1,,161.50,229.30,257.40,296.30,355.70,420.10,465.50,498.30,528.30,626.70,2021-01-01
"South West, Secretarial and related occupations",54,303.1,,312.3,,109.80,172.10,188.60,202.60,245.60,345.00,379.60,400.60,422.20,x,2021-01-01
"South West, Skilled trades occupations",169,501.1,,520.2,,260.90,360.00,386.00,406.80,460.00,547.30,598.70,631.80,671.30,787.80,2021-01-01
"South West, Skilled agricultural and related trades",11,408.6,,405.9,,x,284.00,346.30,368.70,385.70,434.00,454.20,461.60,x,x,2021-01-01
"South West, Skilled metal, electrical and electronic trades",80,573.5,,600.7,,377.20,440.00,468.00,490.20,538.10,613.30,661.40,689.90,723.50,855.90,2021-01-01
"South West, Skilled construction and building trades",33,550.1,,574.3,,366.30,424.60,451.00,479.90,518.20,600.30,640.50,678.90,698.60,x,2021-01-01
"South West, Textiles, printing and other skilled trades",45,366.1,,366.7,,158.20,197.00,223.10,278.90,321.90,396.40,445.40,460.10,479.40,x,2021-01-01
"South West, Caring, leisure and other service occupations",202,306.6,,315.1,,114.50,179.30,202.00,224.60,264.70,349.20,386.30,408.80,435.40,498.20,2021-01-01
"South West, Caring personal service occupations",168,308.7,,317.4,,125.30,191.00,212.70,235.70,270.50,350.70,386.90,408.00,433.50,496.10,2021-01-01
"South West, Leisure, travel and related personal service occupations",32,264.9,,299.5,,x,141.80,159.40,178.20,208.30,337.40,371.40,393.40,435.20,x,2021-01-01
"South West, Sales and customer service occupations",168,254,,282,,85.20,128.80,150.20,165.90,204.30,306.30,360.30,381.40,407.20,496.20,2021-01-01
"South West, Sales occupations",137,234.9,,265.4,,82.80,125.30,144.10,157.50,190.80,284.60,336.10,364.90,384.20,461.50,2021-01-01
"South West, Customer service occupations",32,354.3,,353.7,,98.90,178.30,193.90,217.30,299.10,389.00,430.80,452.90,479.30,x,2021-01-01
"South West, Process, plant and machine operatives",120,483.3,,510.4,,252.90,357.80,379.10,395.20,440.80,528.70,585.10,630.00,669.30,771.40,2021-01-01
"South West, Process, plant and machine operatives",55,463.4,,497.7,,280.70,356.40,374.20,385.30,415.20,513.80,563.20,612.70,653.80,x,2021-01-01
"South West, Transport and mobile machine drivers and operatives",65,497.6,,521.1,,227.90,358.10,390.50,420.80,458.40,538.40,604.80,645.00,676.60,x,2021-01-01
"South West, Elementary occupations",241,275.9,,288.3,,66.30,108.20,129.50,148.10,203.70,343.00,383.30,406.80,443.40,518.40,2021-01-01
"South West, Elementary trades and related occupations",31,407.9,,412.2,,x,315.90,335.50,355.90,377.40,443.70,479.60,503.90,520.10,x,2021-01-01
"South West, Elementary administration and service occupations",210,236.1,,270,,60.90,98.00,117.60,135.20,181.90,309.60,367.60,387.60,418.40,498.60,2021-01-01
Wales,1194,463,,514.3,,168.30,266.00,310.60,348.30,402.70,531.00,614.60,667.10,729.90,891.90,2021-01-01
"Wales, Managers, directors and senior officials",95,648.6,,758,,294.40,423.20,458.20,500.00,586.50,766.60,876.90,958.20,1025.70,x,2021-01-01
"Wales, Corporate managers and directors",68,732.1,,826.5,,262.80,455.90,525.60,574.90,628.00,814.30,976.50,1046.90,1141.60,x,2021-01-01
"Wales, Other managers and proprietors",27,521.6,,583.8,,308.80,375.20,415.10,430.40,460.10,596.50,664.10,763.30,775.00,x,2021-01-01
"Wales, Professional occupations",291,697.4,,715.1,,370.90,478.40,519.90,564.60,621.70,748.80,814.50,859.80,900.80,1072.40,2021-01-01
"Wales, Science, research, engineering and technology professionals",50,717.9,,752.6,,439.80,557.00,584.60,608.40,662.80,766.60,824.50,863.30,920.10,x,2021-01-01
"Wales, Health professionals",95,635.3,,674.4,,352.00,447.90,477.30,513.10,574.90,711.60,746.60,807.50,852.90,x,2021-01-01
"Wales, Teaching and other educational professionals",77,765,,744,,376.30,502.40,546.50,580.60,697.60,797.30,872.00,892.20,939.40,x,2021-01-01
"Wales, Business, media and public service professionals",70,685.1,,712.2,,349.60,486.10,547.40,583.60,625.80,743.10,822.10,881.30,905.20,x,2021-01-01
"Wales, Associate professional occupations",148,523.9,,567.7,,272.70,384.90,412.80,431.20,473.60,575.30,637.20,691.40,768.20,909.70,2021-01-01
"Wales, Science, engineering and technology associate professionals",33,532.8,,584.5,,374.70,413.50,440.80,455.20,498.10,577.80,625.10,656.80,701.90,x,2021-01-01
"Wales, Health and social care associate professionals",28,446.6,,456.2,,258.00,328.60,363.00,382.60,419.60,469.40,506.30,532.40,571.30,x,2021-01-01
"Wales, Protective service occupations",13,788.3,,750.3,,x,527.80,612.80,656.10,730.90,795.50,820.10,858.50,x,x,2021-01-01
"Wales, Business and public service associate professionals",69,549.4,,592.2,,301.30,388.20,416.80,441.90,491.20,595.00,663.20,722.00,790.40,x,2021-01-01
"Wales, Administrative and secretarial occupations",163,395.9,,404.8,,158.10,231.10,273.50,300.50,363.40,424.70,469.40,497.50,528.30,631.00,2021-01-01
"Wales, Administrative occupations",139,405.2,,421.9,,172.50,256.20,292.50,330.80,374.80,446.00,486.40,511.80,540.60,646.50,2021-01-01
"Wales, Secretarial and related occupations",24,295.8,,305.2,,69.00,142.50,169.50,184.60,246.80,336.90,380.00,400.30,435.20,x,2021-01-01
"Wales, Skilled trades occupations",83,521.6,,539.9,,266.40,349.20,372.60,401.60,471.50,574.90,644.70,671.60,716.10,818.50,2021-01-01
"Wales, Skilled metal, electrical and electronic trades",43,610.9,,628.8,,368.60,473.10,498.30,518.70,564.00,660.40,712.00,728.40,762.20,x,2021-01-01
"Wales, Skilled construction and building trades",14,545.7,,558.9,,x,400.00,416.40,449.80,503.00,592.90,637.70,682.20,x,x,2021-01-01
"Wales, Textiles, printing and other skilled trades",21,339.9,,369.5,,175.00,230.70,258.40,272.00,312.20,367.30,418.40,442.20,x,x,2021-01-01
"Wales, Caring, leisure and other service occupations",131,322.3,,322.4,,123.00,197.80,223.40,249.80,285.90,355.50,385.70,405.20,420.90,500.90,2021-01-01
"Wales, Caring personal service occupations",116,322.4,,323.5,,127.20,208.80,233.50,260.40,289.70,355.50,386.20,405.20,419.40,494.90,2021-01-01
"Wales, Leisure, travel and related personal service occupations",13,265.6,,285.2,,x,144.30,160.60,176.90,212.90,331.70,356.20,377.50,x,x,2021-01-01
"Wales, Sales and customer service occupations",89,268.1,,296.4,,113.60,162.90,177.50,196.90,223.40,322.40,361.40,389.80,416.80,491.10,2021-01-01
"Wales, Sales occupations",67,243.8,,272.1,,106.90,152.70,169.00,180.70,212.10,293.40,331.20,354.80,377.40,452.00,2021-01-01
"Wales, Customer service occupations",22,385.9,,371.9,,154.10,206.70,228.50,260.50,343.60,413.50,451.50,480.50,495.20,x,2021-01-01
"Wales, Process, plant and machine operatives",68,453.4,,493.9,,261.70,340.50,356.80,377.30,416.10,502.10,578.40,612.60,665.90,792.10,2021-01-01
"Wales, Process, plant and machine operatives",36,448.9,,498,,311.70,356.30,362.30,383.40,413.30,494.80,555.20,580.90,637.10,x,2021-01-01
