Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"East Midlands, Elementary occupations",199,19702,6,18436,2.2,x,x,x,x,15260.00,22036,24567.00,25894.00,27262.00,x,2023-01-01
"East Midlands, Elementary administration and service occupations",172,18096,3.9,17341,2.3,x,x,x,x,13128.00,21231,23669.00,24843.00,26401.00,x,2023-01-01
West Midlands,1922,28244,6.4,32667,7.2,9878.00,15867.00,18771.00,21070.00,24604.00,32492,37891.00,40670.00,43834.00,54458.00,2023-01-01
"West Midlands, Managers, directors and senior officials",185,43498,8.7,52507,6.8,20001.00,27365.00,29750.00,32219.00,37744.00,49245,56008.00,63048.00,70621.00,x,2023-01-01
"West Midlands, Corporate managers and directors",150,45911,9.3,55096,6.5,x,27319.00,29940.00,32422.00,39142.00,51767,61843.00,66812.00,x,x,2023-01-01
"West Midlands, Other managers and proprietors",35,37600,17.5,41331,9.3,22571.00,27398.00,28876.00,31159.00,33934.00,40991,46501.00,48237.00,50023.00,x,2023-01-01
"West Midlands, Professional occupations",511,38602,2.7,42410,8.3,19968.00,26723.00,28839.00,31107.00,35012.00,42240,46684.00,49137.00,52232.00,63997.00,2023-01-01
"West Midlands, Science, research, engineering and technology professionals",126,44615,5.4,47593,5.6,27201.00,31889.00,34899.00,36993.00,41228.00,48514,53849.00,56684.00,60643.00,x,2023-01-01
"West Midlands, Health professionals",145,34967,4,43083,20.4,13533.00,22701.00,25820.00,27655.00,31526.00,38337,42469.00,44487.00,47672.00,x,2023-01-01
"West Midlands, Teaching and other educational professionals",115,37523,3.3,36694,3.2,16569.00,25402.00,27025.00,29442.00,34134.00,40624,43688.00,45681.00,47918.00,x,2023-01-01
"West Midlands, Business, media and public service professionals",125,38505,3.5,41662,3.2,x,27291.00,29337.00,31174.00,34996.00,41919,47824.00,50545.00,53553.00,x,2023-01-01
"West Midlands, Associate professional occupations",289,31831,6.1,37020,10.6,16965.00,22449.00,24125.00,25652.00,28816.00,35421,40354.00,42775.00,46495.00,x,2023-01-01
"West Midlands, Science, engineering and technology associate professionals",63,31587,7.4,33125,8.1,20641.00,24089.00,25356.00,26859.00,28997.00,34264,37519.00,40030.00,42244.00,x,2023-01-01
"West Midlands, Health and social care associate professionals",40,23071,11.3,23329,9.6,11273.00,15512.00,17072.00,19009.00,21498.00,24485,26337.00,27730.00,29977.00,x,2023-01-01
"West Midlands, Protective service occupations",21,41765,0.4,40308,2.3,x,29954.00,30508.00,34181.00,36705.00,43032,47064.00,48129.00,x,x,2023-01-01
"West Midlands, Business and public service associate professionals",152,34349,5.4,39210,6.4,x,24366.00,26413.00,27922.00,30662.00,38930,43843.00,47065.00,50703.00,x,2023-01-01
"West Midlands, Administrative and secretarial occupations",215,22655,8.6,22988,6.2,9096.00,12601.00,14877.00,16851.00,20328.00,24625,27060.00,28473.00,30000.00,36746.00,2023-01-01
"West Midlands, Administrative occupations",178,23413,8.7,23859,6.7,9354.00,13562.00,16140.00,18338.00,21272.00,25591,28040.00,29191.00,31085.00,37496.00,2023-01-01
"West Midlands, Secretarial and related occupations",37,17452,1,18743,3,7550.00,10084.00,11606.00,12770.00,14880.00,20293,23059.00,24257.00,25517.00,x,2023-01-01
"West Midlands, Skilled trades occupations",133,30590,5.6,31167,4.2,16054.00,22195.00,23656.00,24691.00,27422.00,32634,36186.00,38560.00,40303.00,x,2023-01-01
"West Midlands, Skilled metal, electrical and electronic trades",78,32799,3.7,34423,5.4,20377.00,24312.00,26220.00,27895.00,30948.00,35999,40099.00,41338.00,43887.00,x,2023-01-01
"West Midlands, Skilled construction and building trades",22,31248,7.6,31414,4.2,20140.00,23954.00,25161.00,26459.00,28751.00,33250,36576.00,37543.00,38981.00,x,2023-01-01
"West Midlands, Textiles, printing and other skilled trades",23,23042,12.1,22249,6.2,x,11924.00,14981.00,17557.00,21060.00,24950,26786.00,27746.00,x,x,2023-01-01
"West Midlands, Caring, leisure and other service occupations",155,17275,9,17544,6.3,x,10384.00,12132.00,13393.00,15380.00,19264,21477.00,22639.00,23853.00,x,2023-01-01
"West Midlands, Caring personal service occupations",136,17288,9,17557,7.1,x,10881.00,12331.00,13648.00,15546.00,19263,21436.00,22619.00,23834.00,x,2023-01-01
"West Midlands, Leisure, travel and related personal service occupations",18,16065,13.2,17184,2.2,x,8974.00,9876.00,10798.00,13415.00,18726,21427.00,22496.00,x,x,2023-01-01
"West Midlands, Sales and customer service occupations",123,14342,0.6,16224,1.4,4917.00,7974.00,8950.00,10005.00,12040.00,16899,20471.00,21975.00,23587.00,29420.00,2023-01-01
"West Midlands, Sales occupations",92,13152,3.3,14732,0.2,4728.00,7412.00,8320.00,9516.00,11366.00,14958,18055.00,19309.00,21298.00,x,2023-01-01
"West Midlands, Customer service occupations",32,20995,8.1,20558,7.1,6176.00,9970.00,11123.00,13640.00,16914.00,23141,25914.00,27256.00,29230.00,x,2023-01-01
"West Midlands, Process, plant and machine operatives",122,27588,5.4,29056,0.9,x,19788.00,21491.00,22456.00,24655.00,30724,34951.00,37497.00,39262.00,43838.00,2023-01-01
"West Midlands, Process, plant and machine operatives",65,26645,4.9,28154,-2.4,16650.00,20228.00,21645.00,22383.00,24259.00,29237,32915.00,36286.00,38339.00,x,2023-01-01
"West Midlands, Transport and mobile machine drivers and operatives",57,29096,5.6,30094,4.9,x,x,21065.00,22698.00,25421.00,32974,36500.00,39086.00,41070.00,x,2023-01-01
"West Midlands, Elementary occupations",190,18406,5.9,17880,7,3938.00,7165.00,8377.00,9989.00,13573.00,21463,24164.00,25446.00,26828.00,31160.00,2023-01-01
"West Midlands, Elementary trades and related occupations",22,24096,,24185,8.1,13283.00,17600.00,18828.00,19757.00,21711.00,25633,28010.00,29261.00,30928.00,x,2023-01-01
"West Midlands, Elementary administration and service occupations",168,16074,2.8,17061,8.1,3652.00,6390.00,7841.00,8799.00,12100.00,20713,23255.00,24878.00,26180.00,30307.00,2023-01-01
East,2020,28669,7,32855,5.4,8633.00,14161.00,17063.00,19960.00,24532.00,33240,38603.00,42197.00,45890.00,58244.00,2023-01-01
"East, Managers, directors and senior officials",220,44045,7,54280,7.6,x,25451.00,28398.00,30829.00,37201.00,49942,59927.00,66131.00,x,x,2023-01-01
"East, Corporate managers and directors",171,48417,6.4,59837,8.7,x,x,30644.00,34501.00,41976.00,55855,66987.00,72600.00,x,x,2023-01-01
"East, Professional occupations",583,37501,6.3,39540,5.5,9315.00,20069.00,24578.00,27656.00,33115.00,42208,47307.00,50139.00,54378.00,65542.00,2023-01-01
"East, Science, research, engineering and technology professionals",142,47626,6.3,51116,11.5,27015.00,33611.00,36028.00,38395.00,42857.00,52392,57657.00,60821.00,65228.00,x,2023-01-01
"East, Health professionals",183,26286,6,28174,2.4,3761.00,7664.00,9699.00,12309.00,19776.00,31517,36091.00,38854.00,42621.00,50649.00,2023-01-01
"East, Teaching and other educational professionals",120,36825,6.3,37319,4.4,x,x,24431.00,26984.00,31738.00,40429,44808.00,46686.00,49499.00,x,2023-01-01
"East, Business, media and public service professionals",139,41391,6.6,44607,0.4,20953.00,28517.00,30734.00,33110.00,37000.00,45417,50332.00,53087.00,57939.00,x,2023-01-01
"East, Associate professional occupations",295,32742,6.5,35844,3.6,14083.00,21254.00,24000.00,26181.00,29273.00,35840,41684.00,44008.00,47223.00,57656.00,2023-01-01
"East, Science, engineering and technology associate professionals",61,32271,5.7,34576,8.6,19413.00,24132.00,25983.00,26982.00,29726.00,34917,38928.00,41404.00,43410.00,x,2023-01-01
"East, Health and social care associate professionals",39,19584,-0.9,20706,-3.9,8287.00,11533.00,11969.00,14060.00,16263.00,22674,25825.00,27786.00,29015.00,x,2023-01-01
"East, Protective service occupations",30,42194,7.6,42307,6.5,29669.00,32752.00,33867.00,34542.00,36700.00,45210,47288.00,48577.00,50649.00,x,2023-01-01
"East, Business and public service associate professionals",149,34934,8.9,39959,5.8,17995.00,24147.00,26336.00,28122.00,31243.00,40000,45109.00,48591.00,52819.00,67290.00,2023-01-01
"East, Administrative and secretarial occupations",223,21939,6.8,22379,5.6,7909.00,12000.00,13164.00,15077.00,19136.00,24500,27600.00,29324.00,31245.00,36830.00,2023-01-01
"East, Administrative occupations",182,22993,6.3,23302,5.2,8351.00,12495.00,14285.00,16449.00,20515.00,25702,28556.00,30139.00,32192.00,37908.00,2023-01-01
"East, Secretarial and related occupations",41,16523,3.5,18295,6.3,x,9996.00,11318.00,12203.00,13977.00,20048,22072.00,23869.00,25708.00,x,2023-01-01
"East, Skilled trades occupations",148,31505,8.2,32902,5.8,16492.00,22041.00,23895.00,25594.00,28623.00,34327,37649.00,40087.00,42829.00,x,2023-01-01
"East, Skilled agricultural and related trades",10,22898,3.8,25217,9.2,x,x,18114.00,19390.00,20823.00,26697,x,x,x,x,2023-01-01
"East, Skilled metal, electrical and electronic trades",85,35431,7.4,37038,5.5,x,25943.00,27680.00,29095.00,32775.00,38230,42346.00,44513.00,46909.00,x,2023-01-01
"East, Skilled construction and building trades",23,32444,8.5,33667,7.6,16438.00,24143.00,25907.00,27551.00,30444.00,34398,38947.00,41839.00,x,x,2023-01-01
"East, Textiles, printing and other skilled trades",30,23285,4,23087,6.9,11097.00,15560.00,17005.00,17805.00,21361.00,25717,27737.00,29257.00,30306.00,x,2023-01-01
"East, Caring, leisure and other service occupations",141,17051,11.2,17659,6.5,x,9592.00,11181.00,12453.00,14845.00,19365,22006.00,23326.00,24721.00,x,2023-01-01
"East, Caring personal service occupations",119,16756,10.4,17457,7.3,x,9826.00,11279.00,12478.00,14736.00,18993,21295.00,23045.00,24485.00,x,2023-01-01
"East, Leisure, travel and related personal service occupations",20,17838,,18347,,x,x,x,11476.00,16049.00,21301,23173.00,24876.00,x,x,2023-01-01
"East, Sales and customer service occupations",122,14790,3.1,16474,3.5,x,8305.00,9210.00,10174.00,12595.00,17554,20223.00,21689.00,24290.00,28904.00,2023-01-01
"East, Sales occupations",97,13493,7.9,15090,4.6,x,7813.00,8702.00,9446.00,11200.00,15762,18611.00,19710.00,21126.00,x,2023-01-01
"East, Customer service occupations",26,21391,8.1,21720,7.9,8438.00,12238.00,14148.00,16082.00,19566.00,24351,26237.00,27441.00,29533.00,x,2023-01-01
"East, Process, plant and machine operatives",103,28974,4.9,30460,4.4,x,20510.00,22309.00,23577.00,26483.00,32351,36468.00,38470.00,41145.00,x,2023-01-01
"East, Process, plant and machine operatives",39,27349,9.7,28886,7.2,18158.00,21844.00,22948.00,23634.00,24931.00,29338,32264.00,34328.00,35902.00,x,2023-01-01
"East, Transport and mobile machine drivers and operatives",64,30549,4.2,31419,2.1,x,x,21383.00,23492.00,27524.00,34896,38511.00,41161.00,43682.00,x,2023-01-01
"East, Elementary occupations",186,17118,7,17926,4.3,x,6372.00,7778.00,9353.00,13079.00,21289,24623.00,26321.00,28166.00,33218.00,2023-01-01
"East, Elementary trades and related occupations",23,24073,2.1,24451,0.2,10743.00,15142.00,16580.00,18546.00,20845.00,26006,27815.00,30105.00,32568.00,x,2023-01-01
"East, Elementary administration and service occupations",162,15501,11.6,16994,5.3,x,5852.00,7245.00,8383.00,11856.00,20249,23637.00,25715.00,27725.00,32063.00,2023-01-01
London,3268,39133,6.3,52605,5.6,12500.00,22003.00,25230.00,28000.00,33387.00,45507,53805.00,59121.00,66330.00,91955.00,2023-01-01
"London, Managers, directors and senior officials",567,63729,10.8,96627,4.6,25182.00,34651.00,39415.00,42891.00,52776.00,77712,92845.00,102431.00,114094.00,158172.00,2023-01-01
"London, Corporate managers and directors",476,73254,13.2,105759,4.7,27556.00,40299.00,45376.00,50003.00,60489.00,85840,100218.00,109953.00,122623.00,168951.00,2023-01-01
"London, Other managers and proprietors",91,37471,3.6,48622,1.8,18377.00,25683.00,28626.00,29942.00,33445.00,40794,45136.00,47592.00,53852.00,x,2023-01-01
"London, Professional occupations",1190,48601,6.3,56553,4.5,24000.00,32892.00,35944.00,38532.00,43547.00,54210,60393.00,64556.00,70264.00,90744.00,2023-01-01
"London, Science, research, engineering and technology professionals",299,53290,7.3,62024,7.7,28979.00,36354.00,39283.00,42131.00,47914.00,59833,68227.00,72914.00,78393.00,102909.00,2023-01-01
"London, Health professionals",190,42819,4.5,45072,7,14953.00,27114.00,31070.00,34057.00,38805.00,47574,52435.00,54850.00,56887.00,x,2023-01-01
"London, Teaching and other educational professionals",214,41565,2.7,42900,4.2,13813.00,24840.00,29025.00,32700.00,37524.00,46367,52036.00,55002.00,58112.00,65925.00,2023-01-01
"London, Business, media and public service professionals",488,51868,5.9,63634,-1.9,27995.00,35727.00,38746.00,41464.00,46399.00,57594,64938.00,69606.00,75939.00,102614.00,2023-01-01
"London, Associate professional occupations",503,37990,1.2,48805,3.5,20480.00,26663.00,28727.00,30263.00,34000.00,42710,48158.00,52474.00,59135.00,81429.00,2023-01-01
"London, Science, engineering and technology associate professionals",78,34735,2.9,38650,-1.1,23251.00,27308.00,28943.00,30095.00,31965.00,37549,42293.00,44371.00,46801.00,x,2023-01-01
"London, Health and social care associate professionals",58,26671,6.4,27056,-8.8,11332.00,18295.00,19543.00,21840.00,25031.00,29438,32135.00,33240.00,35243.00,x,2023-01-01
"London, Protective service occupations",17,45485,-5.7,46686,-0.3,x,38744.00,41738.00,42859.00,44623.00,47760,49246.00,x,x,x,2023-01-01
"London, Business and public service associate professionals",311,42000,5,55400,-0.2,24015.00,29172.00,31406.00,33617.00,37873.00,47255,55289.00,62272.00,69929.00,93642.00,2023-01-01
"London, Administrative and secretarial occupations",313,28020,3.2,29154,0,9883.00,14785.00,17851.00,20800.00,25000.00,31479,34938.00,37044.00,39680.00,48755.00,2023-01-01
"London, Administrative occupations",256,28204,3.3,29512,-0.4,10059.00,16679.00,19355.00,21869.00,25437.00,31549,35000.00,37036.00,39497.00,48827.00,2023-01-01
"London, Secretarial and related occupations",57,26057,0.6,27559,2,7883.00,11929.00,13073.00,14494.00,21602.00,30633,34677.00,37688.00,x,x,2023-01-01
"London, Skilled trades occupations",111,32418,3.8,33314,3.2,x,21459.00,23682.00,25598.00,28605.00,35747,39999.00,42448.00,44819.00,x,2023-01-01
"London, Skilled metal, electrical and electronic trades",48,37733,1.2,39331,4.5,x,x,x,x,34599.00,41246,44942.00,x,x,x,2023-01-01
"London, Skilled construction and building trades",19,35952,7.5,36100,2.7,17040.00,25427.00,28562.00,29418.00,33586.00,39429,43005.00,43929.00,x,x,2023-01-01
"London, Textiles, printing and other skilled trades",40,25092,10.3,25709,8.5,9704.00,12000.00,14364.00,17597.00,21969.00,27796,30203.00,32766.00,35190.00,x,2023-01-01
"London, Caring, leisure and other service occupations",180,20128,1.5,20635,4.9,x,10096.00,12057.00,13855.00,18043.00,23118,26093.00,27681.00,29340.00,34386.00,2023-01-01
"London, Caring personal service occupations",129,19921,7.2,19891,6.2,x,x,x,13240.00,16993.00,22762,25377.00,26963.00,28264.00,x,2023-01-01
"London, Leisure, travel and related personal service occupations",50,20507,-9.8,22409,4.6,x,11927.00,14259.00,17474.00,19035.00,24732,28532.00,30045.00,31796.00,x,2023-01-01
"London, Sales and customer service occupations",154,16473,0.5,18646,-0.5,5992.00,8760.00,10058.00,11052.00,13381.00,20033,22826.00,24313.00,26453.00,33113.00,2023-01-01
"London, Sales occupations",115,14640,0.9,16408,-3.1,5475.00,8208.00,9178.00,10164.00,12000.00,17346,20568.00,21981.00,23427.00,28504.00,2023-01-01
"London, Customer service occupations",38,23680,5.7,25381,8,8456.00,12496.00,14893.00,16941.00,21397.00,26250,30078.00,32589.00,36489.00,x,2023-01-01
"London, Process, plant and machine operatives",69,33395,3.1,34847,2.8,x,20228.00,22654.00,25143.00,28979.00,37655,41807.00,44524.00,47769.00,x,2023-01-01
"London, Transport and mobile machine drivers and operatives",49,37546,10.1,38372,6,14581.00,23079.00,26358.00,28802.00,33870.00,41436,44706.00,47532.00,50712.00,x,2023-01-01
"London, Elementary occupations",181,19599,12.8,19311,5.4,5156.00,7904.00,9600.00,10926.00,14516.00,22606,25857.00,27470.00,29165.00,33915.00,2023-01-01
"London, Elementary trades and related occupations",9,20590,13.5,21015,-8.3,x,12233.00,12974.00,15555.00,18407.00,22370,26938.00,27473.00,x,x,2023-01-01
"London, Elementary administration and service occupations",173,19423,13.2,19225,6.1,5091.00,7706.00,9292.00,10720.00,14187.00,22616,25801.00,27362.00,29180.00,33998.00,2023-01-01
South East,3158,30757,6,35804,5.7,10080.00,16890.00,20054.00,22399.00,26546.00,35754,41757.00,45141.00,49362.00,63703.00,2023-01-01
"South East, Managers, directors and senior officials",401,44739,5.3,55227,4.1,x,26125.00,29216.00,31719.00,37988.00,52479,62903.00,70086.00,78371.00,100763.00,2023-01-01
"South East, Corporate managers and directors",313,50068,9.5,59796,5.9,x,26825.00,30000.00,33705.00,41821.00,58458,70959.00,77553.00,86400.00,108275.00,2023-01-01
"South East, Other managers and proprietors",88,34429,-1.6,38867,0.2,x,x,x,28434.00,31466.00,38992,42531.00,x,x,x,2023-01-01
"South East, Professional occupations",1006,40886,5.9,43899,6.5,20000.00,27191.00,29572.00,32043.00,36600.00,44973,50004.00,53315.00,57559.00,69027.00,2023-01-01
"South East, Science, research, engineering and technology professionals",294,47517,6.2,52711,7.8,x,33600.00,36224.00,38348.00,42921.00,52160,59504.00,62937.00,66186.00,x,2023-01-01
"South East, Health professionals",182,35139,7.5,36115,5,13250.00,22276.00,24644.00,27074.00,31786.00,38299,42000.00,44884.00,48278.00,55919.00,2023-01-01
"South East, Teaching and other educational professionals",258,37360,7.5,37161,4.5,15990.00,23738.00,25888.00,28475.00,32817.00,40965,44307.00,46683.00,49784.00,56611.00,2023-01-01
"South East, Business, media and public service professionals",273,42583,7.5,45964,6.4,22876.00,27921.00,29992.00,32273.00,37521.00,46734,52612.00,56384.00,60212.00,71339.00,2023-01-01
"South East, Associate professional occupations",539,32625,3.6,37005,3.6,16035.00,22107.00,24209.00,25967.00,29019.00,36636,41850.00,45200.00,48293.00,60337.00,2023-01-01
"South East, Science, engineering and technology associate professionals",105,31176,5.9,32999,6.7,x,23894.00,24994.00,26192.00,28774.00,33942,37524.00,39618.00,41610.00,x,2023-01-01
"South East, Health and social care associate professionals",76,21634,2.8,22550,4.5,x,x,x,16800.00,19901.00,24241,27137.00,28738.00,x,x,2023-01-01
"South East, Protective service occupations",46,43019,4.6,42412,1.2,28569.00,32356.00,34313.00,35279.00,39807.00,45261,47739.00,49295.00,52287.00,x,2023-01-01
"South East, Culture, media and sports occupations",24,22384,,27465,1.1,x,x,x,x,18346.00,26797,x,x,x,x,2023-01-01
"South East, Business and public service associate professionals",288,35842,3.1,42243,3.2,19456.00,25004.00,26724.00,28270.00,31635.00,40975,47457.00,50479.00,54678.00,74050.00,2023-01-01
"South East, Administrative and secretarial occupations",338,22322,6.3,23235,4.3,8734.00,11714.00,13481.00,15589.00,19625.00,25158,28128.00,30121.00,32498.00,38445.00,2023-01-01
"South East, Administrative occupations",274,23188,5.8,24201,4.4,9096.00,12151.00,14625.00,16801.00,20633.00,26245,29261.00,31059.00,33335.00,39583.00,2023-01-01
"South East, Secretarial and related occupations",63,19385,12.8,19045,4.9,5907.00,9347.00,10814.00,12213.00,14936.00,21671,23372.00,25077.00,26517.00,x,2023-01-01
"South East, Skilled trades occupations",184,31101,5.1,32095,4.6,x,22000.00,23544.00,25143.00,27758.00,34336,37932.00,39477.00,42277.00,48492.00,2023-01-01
"South East, Skilled agricultural and related trades",20,23969,4.7,24459,7.5,x,20199.00,21753.00,22001.00,22923.00,25748,26529.00,27315.00,x,x,2023-01-01
"South East, Skilled metal, electrical and electronic trades",97,35502,6.6,36935,6.9,22027.00,26847.00,27882.00,29829.00,32748.00,38607,42176.00,43983.00,46053.00,52694.00,2023-01-01
"South East, Skilled construction and building trades",30,34296,10,33777,2.9,20814.00,24715.00,27271.00,28401.00,31537.00,36236,38691.00,39731.00,42662.00,x,2023-01-01
"South East, Caring, leisure and other service occupations",212,17579,8.2,18280,7.9,6286.00,10008.00,11618.00,13012.00,15313.00,20423,23048.00,24394.00,25736.00,29624.00,2023-01-01
"South East, Caring personal service occupations",171,17357,8.8,18045,9.1,6692.00,10290.00,11810.00,13141.00,15314.00,19939,22664.00,23805.00,25146.00,28878.00,2023-01-01
"South East, Leisure, travel and related personal service occupations",38,19072,14.1,18921,4.1,x,8356.00,9849.00,11654.00,14766.00,21938,24601.00,25937.00,x,x,2023-01-01
"South East, Sales and customer service occupations",175,15175,-2.3,16690,-1.3,5529.00,8004.00,9278.00,10347.00,12678.00,18094,20571.00,21961.00,24123.00,29551.00,2023-01-01
"South East, Sales occupations",132,14002,-2.8,15093,-3.6,5020.00,7291.00,8348.00,9433.00,11447.00,16119,18817.00,19991.00,21347.00,25872.00,2023-01-01
"South East, Customer service occupations",43,21558,4.4,21630,6,7994.00,11686.00,13314.00,14597.00,18459.00,24114,26745.00,27775.00,29906.00,x,2023-01-01
"South East, Process, plant and machine operatives",95,28119,5.2,28945,3.5,x,x,21728.00,22912.00,25381.00,31115,34623.00,36068.00,38389.00,x,2023-01-01
"South East, Process, plant and machine operatives",37,26644,3.4,27636,2.8,14712.00,20767.00,22087.00,x,24882.00,28675,30912.00,32403.00,x,x,2023-01-01
"South East, Transport and mobile machine drivers and operatives",58,30048,7.4,29777,3.9,x,x,x,x,26284.00,33364,35967.00,37917.00,x,x,2023-01-01
"South East, Elementary occupations",208,16590,-6.9,16867,-3.4,3834.00,6376.00,7648.00,9008.00,12168.00,20076,22939.00,24566.00,26100.00,30809.00,2023-01-01
"South East, Elementary trades and related occupations",22,22747,11.2,22194,4.5,x,15970.00,16962.00,17994.00,21084.00,24365,26850.00,27792.00,28799.00,x,2023-01-01
"South East, Elementary administration and service occupations",186,15091,-10.6,16245,-4.6,3794.00,6021.00,7226.00,8349.00,11160.00,19116,22340.00,23986.00,25760.00,30303.00,2023-01-01
South West,1943,27993,6.3,31817,7.1,9658.00,15769.00,18521.00,20778.00,24416.00,32322,37390.00,40634.00,43940.00,55232.00,2023-01-01
"South West, Managers, directors and senior officials",225,40905,10.2,48775,7.9,17119.00,25000.00,27589.00,29987.00,35000.00,46650,54605.00,60000.00,65188.00,88056.00,2023-01-01
"South West, Corporate managers and directors",175,44364,11.4,52585,9.1,17591.00,25898.00,29175.00,32795.00,38012.00,50058,59655.00,63937.00,70215.00,x,2023-01-01
"South West, Other managers and proprietors",50,32653,4,35314,6,15414.00,21886.00,25012.00,26920.00,29536.00,36748,41509.00,44298.00,46868.00,x,2023-01-01
"South West, Professional occupations",541,38311,6.4,40532,7.1,18864.00,25822.00,28161.00,30378.00,34277.00,42049,46193.00,48882.00,52035.00,63497.00,2023-01-01
"South West, Science, research, engineering and technology professionals",133,43663,8.5,46386,8.3,24563.00,30298.00,32525.00,35757.00,39449.00,47033,52502.00,55571.00,59130.00,x,2023-01-01
"South West, Health professionals",128,34464,7.6,37722,10.8,15078.00,22268.00,25254.00,27243.00,31540.00,38741,42151.00,44831.00,47613.00,x,2023-01-01
"South West, Teaching and other educational professionals",128,36809,6.7,36641,4.6,14602.00,22956.00,25659.00,28125.00,32786.00,40351,43982.00,46168.00,48081.00,x,2023-01-01
"South West, Business, media and public service professionals",152,38646,6.4,41039,5.1,21576.00,26790.00,28762.00,31019.00,34630.00,41965,46170.00,49926.00,52924.00,65416.00,2023-01-01
"South West, Associate professional occupations",288,29753,0.1,33140,3.3,13828.00,20270.00,22090.00,23542.00,26218.00,33926,38558.00,41930.00,44607.00,x,2023-01-01
"South West, Science, engineering and technology associate professionals",73,32006,4.1,33923,6.7,18639.00,22790.00,24379.00,25546.00,28717.00,35594,x,42165.00,x,x,2023-01-01
"South West, Health and social care associate professionals",41,20708,,20454,-4.6,8625.00,12511.00,14259.00,15915.00,18400.00,22308,24013.00,25264.00,26340.00,x,2023-01-01
"South West, Protective service occupations",17,40642,-2,39428,-2.7,x,30446.00,31691.00,32885.00,35476.00,43127,46679.00,47699.00,x,x,2023-01-01
"South West, Culture, media and sports occupations",18,23578,2.9,25440,1.5,x,x,x,x,21127.00,25602,x,x,x,x,2023-01-01
"South West, Business and public service associate professionals",139,32000,-0.1,36615,3.9,17073.00,22106.00,23970.00,25292.00,28269.00,35917,41943.00,44806.00,48626.00,x,2023-01-01
"South West, Administrative and secretarial occupations",221,21758,7.5,22009,6.6,9070.00,12336.00,13854.00,15835.00,19259.00,23862,26324.00,27730.00,29402.00,34456.00,2023-01-01
"South West, Administrative occupations",178,22672,7.8,22857,6.4,9434.00,12883.00,14744.00,17018.00,20288.00,24630,27209.00,28345.00,30365.00,35500.00,2023-01-01
"South West, Secretarial and related occupations",43,18316,5.7,18527,7.2,7321.00,10791.00,11956.00,12890.00,15298.00,20002,22798.00,23744.00,25884.00,x,2023-01-01
"South West, Skilled trades occupations",135,29974,7.3,31166,11.3,x,x,22727.00,24299.00,27103.00,32997,35671.00,37092.00,x,x,2023-01-01
"South West, Skilled metal, electrical and electronic trades",67,33213,8.9,34350,12.5,20429.00,x,x,27681.00,30786.00,35380,38451.00,40401.00,42039.00,x,2023-01-01
"South West, Skilled construction and building trades",28,32776,12,34982,13.4,20240.00,23374.00,24652.00,26913.00,29645.00,34446,36908.00,38590.00,x,x,2023-01-01
"South West, Caring, leisure and other service occupations",154,17296,13.4,17772,9.1,x,x,10770.00,11960.00,14715.00,19701,22925.00,24157.00,25496.00,x,2023-01-01
"South West, Caring personal service occupations",128,17042,13,17344,8,x,x,x,11931.00,14479.00,19272,22170.00,23706.00,25026.00,x,2023-01-01
"South West, Leisure, travel and related personal service occupations",25,19606,19.8,19833,14.4,x,8676.00,10746.00,12931.00,16101.00,22934,24879.00,26397.00,27400.00,x,2023-01-01
"South West, Sales and customer service occupations",118,14271,1.8,16038,4.6,5095.00,8123.00,8885.00,9843.00,11900.00,17179,19992.00,21736.00,23368.00,x,2023-01-01
"South West, Sales occupations",93,12980,0.1,14825,4.6,4866.00,7670.00,8447.00,9203.00,11032.00,15994,18254.00,19814.00,21106.00,x,2023-01-01
"South West, Customer service occupations",25,20667,7.8,20624,6.3,7924.00,10822.00,12556.00,14204.00,18194.00,23864,25423.00,26794.00,28576.00,x,2023-01-01
"South West, Process, plant and machine operatives",95,28508,9,28838,7.5,13654.00,21020.00,22307.00,23339.00,25738.00,30485,33682.00,35305.00,37798.00,42897.00,2023-01-01
"South West, Process, plant and machine operatives",45,27762,6.8,28580,5.2,17289.00,22034.00,22932.00,23594.00,25246.00,29795,33087.00,34324.00,36281.00,x,2023-01-01
"South West, Transport and mobile machine drivers and operatives",50,28954,10.5,29070,10,11496.00,19093.00,21694.00,22869.00,26121.00,31200,34037.00,36757.00,39417.00,x,2023-01-01
"South West, Elementary occupations",167,18206,10.8,17737,8.1,x,7269.00,x,x,x,21411,23805.00,25138.00,26561.00,x,2023-01-01
"South West, Elementary trades and related occupations",22,24640,,25604,,15425.00,18580.00,19518.00,20775.00,22527.00,26697,29515.00,30983.00,33704.00,x,2023-01-01
"South West, Elementary administration and service occupations",146,16194,13.3,16563,7,x,x,x,x,x,20112,22868.00,24198.00,25537.00,x,2023-01-01
Wales,1034,27372,5.7,29948,5.3,9879.00,15553.00,18412.00,20636.00,23978.00,31199,36130.00,39141.00,42018.00,50361.00,2023-01-01
"Wales, Managers, directors and senior officials",87,39964,8.9,45116,6.2,x,x,27507.00,29709.00,33944.00,45314,51369.00,55545.00,x,x,2023-01-01
"Wales, Corporate managers and directors",64,42723,11,48638,9.1,x,x,x,x,36611.00,49243,x,x,x,x,2023-01-01
"Wales, Other managers and proprietors",24,35126,6.7,35570,-1,x,22424.00,25801.00,27465.00,31942.00,38885,42453.00,43281.00,x,x,2023-01-01
