Description,Number of jobs,Median,Annual % change,Mean,Mean: Annual % change,10 percentile,20 percentile,25 percentile,30 percentile,40 percentile,50 percentile,60 percentile,70 percentile,80 percentile,90 percentile,Date
"East Midlands, Elementary occupations",168,18583,6,18037,7.8,3885.00,7246.00,8677.00,10248.00,14869.00,21070.00,23667.00,25247.00,27132.00,31177.00,2022-01-01
"East Midlands, Elementary trades and related occupations",26,23767,11.3,23960,7.7,x,17926.00,19309.00,20143.00,21634.00,25543.00,27409.00,29062.00,30021.00,x,2022-01-01
"East Midlands, Elementary administration and service occupations",142,17423,10.2,16951,8.6,3667.00,6625.00,7763.00,9084.00,12069.00,20025.00,22585.00,24171.00,25858.00,30538.00,2022-01-01
West Midlands,1922,26554,5.9,30485,2.7,9579.00,15167.00,17708.00,19620.00,22980.00,30754.00,36116.00,39174.00,42083.00,51859.00,2022-01-01
"West Midlands, Managers, directors and senior officials",198,40000,5,49169,9.9,17879.00,24046.00,26906.00,28959.00,34652.00,44363.00,52779.00,58061.00,64567.00,85153.00,2022-01-01
"West Midlands, Corporate managers and directors",162,42020,2.6,51738,9.4,17777.00,24252.00,27735.00,30107.00,37005.00,48333.00,56747.00,61564.00,68839.00,x,2022-01-01
"West Midlands, Other managers and proprietors",37,31993,0.7,37815,7.5,18868.00,23386.00,24779.00,25496.00,28583.00,37069.00,40801.00,41872.00,x,x,2022-01-01
"West Midlands, Professional occupations",486,37576,4.1,39175,1.5,18638.00,24975.00,27152.00,29561.00,33614.00,40982.00,44975.00,47313.00,50533.00,59084.00,2022-01-01
"West Midlands, Science, research, engineering and technology professionals",122,42320,5,45058,6.6,25185.00,30579.00,33373.00,35426.00,39392.00,45997.00,50703.00,53208.00,55789.00,x,2022-01-01
"West Midlands, Health professionals",130,33635,6,35784,2.8,15608.00,22046.00,24422.00,26162.00,29856.00,37335.00,40552.00,42347.00,45621.00,x,2022-01-01
"West Midlands, Teaching and other educational professionals",116,36341,2.9,35563,1.2,14552.00,x,25223.00,28116.00,33020.00,39518.00,42083.00,43916.00,46425.00,x,2022-01-01
"West Midlands, Business, media and public service professionals",118,37197,0.1,40368,-1.8,19599.00,24681.00,27304.00,29455.00,33486.00,41674.00,46716.00,49937.00,52797.00,x,2022-01-01
"West Midlands, Associate professional occupations",275,30000,1.3,33468,-12.9,x,20969.00,22593.00,24267.00,27148.00,33836.00,38891.00,41409.00,44454.00,x,2022-01-01
"West Midlands, Science, engineering and technology associate professionals",57,29405,7.5,30636,5.5,18546.00,21625.00,22908.00,24671.00,27247.00,31994.00,34527.00,36275.00,38673.00,x,2022-01-01
"West Midlands, Health and social care associate professionals",39,20720,3.9,21281,3.9,9132.00,13948.00,15516.00,17033.00,19069.00,23342.00,24959.00,26592.00,27941.00,x,2022-01-01
"West Midlands, Protective service occupations",45,41587,2.1,39419,-1.9,23943.00,26976.00,28511.00,30668.00,35530.00,44080.00,46363.00,48356.00,49318.00,x,2022-01-01
"West Midlands, Business and public service associate professionals",122,32575,1.4,36844,2.7,x,x,x,25740.00,28704.00,36620.00,x,x,x,x,2022-01-01
"West Midlands, Administrative and secretarial occupations",207,20868,4.3,21650,3.3,8287.00,12178.00,13761.00,15402.00,18408.00,23034.00,25657.00,27034.00,28223.00,35516.00,2022-01-01
"West Midlands, Administrative occupations",171,21535,3.7,22362,2.5,8728.00,12500.00,14572.00,16189.00,19406.00,23753.00,26427.00,27673.00,29213.00,35921.00,2022-01-01
"West Midlands, Secretarial and related occupations",35,17278,12.2,18190,7.8,6791.00,10509.00,11925.00,12745.00,14833.00,19014.00,21430.00,22879.00,24488.00,x,2022-01-01
"West Midlands, Skilled trades occupations",139,28962,7.7,29897,7.7,16905.00,20362.00,21704.00,23390.00,26538.00,31687.00,34512.00,35683.00,38126.00,44075.00,2022-01-01
"West Midlands, Skilled metal, electrical and electronic trades",85,31637,7.4,32648,7.5,19154.00,22757.00,25128.00,26831.00,28991.00,34254.00,36328.00,38140.00,39851.00,x,2022-01-01
"West Midlands, Skilled construction and building trades",25,29042,6,30154,6.7,16948.00,22475.00,23524.00,25229.00,26970.00,31326.00,33529.00,34734.00,x,x,2022-01-01
"West Midlands, Textiles, printing and other skilled trades",22,20548,8.2,20950,6.9,x,12506.00,15439.00,16995.00,18933.00,22075.00,24123.00,25326.00,x,x,2022-01-01
"West Midlands, Caring, leisure and other service occupations",175,15848,1.5,16511,3.2,6812.00,10238.00,11288.00,12319.00,13981.00,17877.00,19870.00,20882.00,21967.00,x,2022-01-01
"West Midlands, Caring personal service occupations",151,15862,0.2,16395,2.9,6928.00,10472.00,11396.00,12388.00,14084.00,17793.00,19770.00,20826.00,21905.00,x,2022-01-01
"West Midlands, Leisure, travel and related personal service occupations",23,14190,11,16819,11.7,x,8377.00,9799.00,10851.00,13003.00,17200.00,20003.00,x,x,x,2022-01-01
"West Midlands, Sales and customer service occupations",130,14251,0.9,15993,2.1,5451.00,7956.00,8925.00,9923.00,11985.00,16557.00,19597.00,20984.00,22677.00,28227.00,2022-01-01
"West Midlands, Sales occupations",93,12728,1.7,14698,3.4,5462.00,7685.00,8368.00,9339.00,11244.00,15087.00,16882.00,18802.00,20106.00,x,2022-01-01
"West Midlands, Customer service occupations",37,19416,-3.2,19197,-4.4,x,9600.00,10907.00,12414.00,16588.00,22012.00,23868.00,25068.00,27327.00,x,2022-01-01
"West Midlands, Process, plant and machine operatives",150,26181,9.7,28786,14.5,16114.00,19760.00,20800.00,21707.00,23896.00,29455.00,34148.00,36993.00,38932.00,43779.00,2022-01-01
"West Midlands, Process, plant and machine operatives",89,25411,11.3,28857,18,x,19797.00,20795.00,21541.00,23334.00,28806.00,35093.00,38232.00,40060.00,x,2022-01-01
"West Midlands, Transport and mobile machine drivers and operatives",61,27541,10.3,28682,10.8,12350.00,19409.00,20761.00,21905.00,24856.00,30205.00,33658.00,35556.00,37840.00,x,2022-01-01
"West Midlands, Elementary occupations",163,17373,1.7,16712,-2.5,x,x,x,9374.00,12899.00,20252.00,22907.00,23855.00,25333.00,x,2022-01-01
"West Midlands, Elementary administration and service occupations",140,15640,0.1,15790,-4.4,x,5203.00,x,7879.00,x,19074.00,21814.00,23313.00,24654.00,x,2022-01-01
East,1998,26797,5.8,31182,5.5,8608.00,13557.00,16283.00,18923.00,23025.00,31180.00,36211.00,39797.00,43620.00,55243.00,2022-01-01
"East, Managers, directors and senior officials",232,41171,3,50469,-1.4,16053.00,23836.00,26224.00,29141.00,34383.00,47454.00,55416.00,61981.00,66767.00,x,2022-01-01
"East, Corporate managers and directors",181,45498,2,55056,-2.2,x,25233.00,27986.00,31508.00,37978.00,51698.00,62033.00,66041.00,73374.00,x,2022-01-01
"East, Other managers and proprietors",51,31645,5.5,34283,3.3,16215.00,23000.00,23708.00,24682.00,28189.00,34982.00,39208.00,41802.00,43950.00,x,2022-01-01
"East, Professional occupations",548,35280,0.3,37486,-0.1,9693.00,19202.00,22917.00,25470.00,31020.00,39641.00,44646.00,47582.00,50772.00,60966.00,2022-01-01
"East, Science, research, engineering and technology professionals",134,44817,9.5,45838,6.2,23759.00,30773.00,33466.00,35569.00,40288.00,48635.00,53458.00,56249.00,59146.00,x,2022-01-01
"East, Health professionals",178,24795,-7.2,27503,-6,x,9046.00,11125.00,13690.00,19409.00,30426.00,34260.00,37877.00,41017.00,x,2022-01-01
"East, Teaching and other educational professionals",113,34654,-1.9,35756,-3.3,x,20811.00,22906.00,25713.00,31088.00,38228.00,41820.00,44440.00,47577.00,x,2022-01-01
"East, Business, media and public service professionals",123,38834,3.7,44449,5.8,19749.00,25513.00,28699.00,30769.00,35019.00,42492.00,x,50457.00,x,x,2022-01-01
"East, Associate professional occupations",277,30739,6,34585,8.2,14183.00,21010.00,22961.00,24971.00,28000.00,34227.00,39606.00,42455.00,45628.00,57318.00,2022-01-01
"East, Science, engineering and technology associate professionals",61,30532,7.8,31851,7.5,17760.00,22279.00,23899.00,25422.00,27438.00,33327.00,35531.00,38620.00,39968.00,x,2022-01-01
"East, Health and social care associate professionals",28,19756,9.1,21541,10.7,x,12631.00,13786.00,15159.00,17271.00,22253.00,26469.00,28104.00,x,x,2022-01-01
"East, Protective service occupations",36,39196,-2.2,39708,3.7,27590.00,29777.00,30520.00,31560.00,33773.00,43085.00,45286.00,47241.00,49462.00,x,2022-01-01
"East, Culture, media and sports occupations",16,24881,,28983,19.2,x,x,x,x,20891.00,26928.00,x,x,x,x,2022-01-01
"East, Business and public service associate professionals",137,32071,0.6,37783,4.1,17039.00,22487.00,24244.00,25759.00,29104.00,36922.00,42582.00,46093.00,51299.00,x,2022-01-01
"East, Administrative and secretarial occupations",207,20545,4.1,21196,2.8,8118.00,11235.00,12578.00,14295.00,17567.00,22821.00,25369.00,27005.00,28827.00,34822.00,2022-01-01
"East, Administrative occupations",167,21633,5.4,22159,3.2,8485.00,12005.00,13636.00,15207.00,19052.00,23829.00,26242.00,27726.00,29569.00,35848.00,2022-01-01
"East, Secretarial and related occupations",40,15960,2,17210,1,7176.00,9389.00,10247.00,11098.00,13212.00,18299.00,20702.00,22217.00,23627.00,x,2022-01-01
"East, Skilled trades occupations",159,29116,5,31110,8.1,x,21150.00,22837.00,23977.00,26606.00,32022.00,35274.00,37443.00,40040.00,x,2022-01-01
"East, Skilled agricultural and related trades",9,22065,12.6,23095,10.8,x,x,18259.00,18646.00,20663.00,22417.00,x,x,x,x,2022-01-01
"East, Skilled metal, electrical and electronic trades",93,32993,7.1,35120,8.2,x,24465.00,25997.00,27044.00,30394.00,35439.00,39444.00,41310.00,43853.00,x,2022-01-01
"East, Skilled construction and building trades",25,29898,3.3,31281,3.7,19319.00,23551.00,24572.00,26524.00,28349.00,32864.00,35398.00,38082.00,39215.00,x,2022-01-01
"East, Textiles, printing and other skilled trades",32,22381,14.9,21598,9.1,10386.00,13772.00,15160.00,17287.00,20445.00,23869.00,25760.00,26676.00,27344.00,x,2022-01-01
"East, Caring, leisure and other service occupations",156,15337,7,16580,6.3,x,9149.00,10504.00,11520.00,13528.00,18090.00,20595.00,21998.00,23237.00,x,2022-01-01
"East, Caring personal service occupations",130,15184,6.9,16275,5.5,x,9246.00,10584.00,11597.00,13492.00,17272.00,20069.00,21477.00,22903.00,x,2022-01-01
"East, Sales and customer service occupations",130,14347,4.2,15922,3.3,6112.00,8239.00,9413.00,10289.00,12106.00,16674.00,19240.00,20863.00,23092.00,x,2022-01-01
"East, Sales occupations",96,12505,1.1,14423,0.7,x,7962.00,8682.00,9625.00,11127.00,14688.00,17252.00,18304.00,19740.00,x,2022-01-01
"East, Customer service occupations",34,19794,4.1,20134,8.4,7142.00,11811.00,13034.00,14649.00,18323.00,22476.00,24100.00,25153.00,26649.00,x,2022-01-01
"East, Process, plant and machine operatives",126,27608,9.9,29183,11.9,x,19249.00,20316.00,21609.00,24537.00,30587.00,34390.00,35951.00,38491.00,x,2022-01-01
"East, Process, plant and machine operatives",52,24920,5.6,26958,7.5,15519.00,19370.00,20204.00,21133.00,23035.00,27425.00,30761.00,32222.00,33942.00,x,2022-01-01
"East, Transport and mobile machine drivers and operatives",73,29324,14.2,30772,15,x,x,20355.00,22663.00,26391.00,33077.00,36405.00,39027.00,41204.00,x,2022-01-01
"East, Elementary occupations",163,15997,5,17191,7,3089.00,6211.00,7398.00,8949.00,12000.00,20370.00,23878.00,25507.00,27271.00,x,2022-01-01
"East, Elementary trades and related occupations",21,23568,7.7,24411,5.5,11471.00,16046.00,17538.00,18967.00,21276.00,25757.00,28765.00,30154.00,x,x,2022-01-01
"East, Elementary administration and service occupations",143,13886,4,16141,7.9,2824.00,5547.00,6794.00,7631.00,10643.00,18696.00,22393.00,24510.00,26462.00,x,2022-01-01
London,3183,36825,6.5,49818,8.6,11751.00,20458.00,23637.00,26370.00,31494.00,43000.00,50063.00,54675.00,60669.00,83539.00,2022-01-01
"London, Managers, directors and senior officials",525,57494,2.6,92366,13.9,23055.00,31364.00,35519.00,39414.00,47661.00,70113.00,85293.00,95049.00,105768.00,150222.00,2022-01-01
"London, Corporate managers and directors",440,64699,5.4,100997,14.6,24584.00,35055.00,40000.00,44322.00,53990.00,76731.00,92909.00,101404.00,116281.00,157449.00,2022-01-01
"London, Other managers and proprietors",85,36174,0.9,47746,9.1,19200.00,24670.00,26290.00,28223.00,31763.00,39491.00,43056.00,47218.00,50496.00,x,2022-01-01
"London, Professional occupations",1151,45707,2.1,54106,1.8,22155.00,30859.00,33685.00,36184.00,40878.00,50248.00,56145.00,60055.00,64757.00,82661.00,2022-01-01
"London, Science, research, engineering and technology professionals",272,49663,2.5,57605,3.5,27375.00,34510.00,36775.00,39843.00,44200.00,56166.00,62218.00,65042.00,69970.00,x,2022-01-01
"London, Health professionals",198,40983,4.1,42129,3.6,16971.00,24966.00,28450.00,31416.00,36523.00,45277.00,49325.00,51559.00,53573.00,x,2022-01-01
"London, Teaching and other educational professionals",250,40478,0.4,41166,-2,14083.00,24993.00,28576.00,31913.00,36183.00,44778.00,48902.00,51946.00,54677.00,63348.00,2022-01-01
"London, Business, media and public service professionals",432,49000,2.5,64898,3.2,26035.00,33838.00,36613.00,38796.00,44494.00,54390.00,62168.00,67882.00,74835.00,105347.00,2022-01-01
"London, Associate professional occupations",473,37523,10.1,47169,5.6,19473.00,26463.00,28329.00,30060.00,34146.00,42199.00,48370.00,51482.00,56450.00,75916.00,2022-01-01
"London, Science, engineering and technology associate professionals",74,33766,5.1,39062,9.5,21704.00,26057.00,27584.00,29191.00,31184.00,37396.00,41866.00,44538.00,46210.00,x,2022-01-01
"London, Health and social care associate professionals",54,25065,1.8,29666,10.1,9348.00,15145.00,18282.00,19693.00,21814.00,28467.00,30377.00,33226.00,35386.00,x,2022-01-01
"London, Protective service occupations",76,48244,17,46841,3.6,32916.00,36450.00,37806.00,39935.00,42994.00,50124.00,52853.00,53917.00,55807.00,x,2022-01-01
"London, Business and public service associate professionals",235,40000,7.3,55507,11.4,x,28200.00,30529.00,32048.00,35997.00,45212.00,52179.00,60026.00,x,x,2022-01-01
"London, Administrative and secretarial occupations",304,27157,3.7,29152,1.1,8844.00,13834.00,17099.00,19759.00,23996.00,30000.00,33430.00,35951.00,38792.00,50238.00,2022-01-01
"London, Administrative occupations",247,27303,2,29645,0.8,9148.00,15412.00,18272.00,20429.00,24262.00,30120.00,33326.00,35482.00,38444.00,50840.00,2022-01-01
"London, Secretarial and related occupations",57,25908,13.3,27022,3.3,7413.00,10319.00,11936.00,14033.00,21677.00,29366.00,33672.00,37627.00,41016.00,x,2022-01-01
"London, Skilled trades occupations",116,31235,12.9,32271,8.4,x,x,22205.00,24000.00,26982.00,34557.00,39531.00,41537.00,44135.00,x,2022-01-01
"London, Skilled metal, electrical and electronic trades",57,37275,4,37628,3.3,x,x,x,30315.00,33742.00,40376.00,42878.00,x,x,x,2022-01-01
"London, Skilled construction and building trades",18,33432,,35146,6.2,x,x,23633.00,25848.00,30863.00,39074.00,43625.00,x,x,x,2022-01-01
"London, Textiles, printing and other skilled trades",36,22742,15.5,23688,12.9,8875.00,11875.00,13162.00,15052.00,19306.00,25671.00,28447.00,30355.00,x,x,2022-01-01
"London, Caring, leisure and other service occupations",210,19833,11.3,19680,7.3,6756.00,10993.00,12557.00,14195.00,17116.00,22469.00,24684.00,26330.00,27924.00,32223.00,2022-01-01
"London, Caring personal service occupations",152,18588,8.8,18737,8.4,5935.00,10491.00,12098.00,13441.00,16299.00,21167.00,23617.00,24732.00,26473.00,30439.00,2022-01-01
"London, Leisure, travel and related personal service occupations",52,22727,5.7,21432,-2.5,7892.00,11702.00,13382.00,15312.00,19571.00,24654.00,26542.00,27968.00,29595.00,x,2022-01-01
"London, Sales and customer service occupations",162,16393,3.7,18734,-4.7,x,8526.00,9704.00,11001.00,13174.00,19551.00,22226.00,24001.00,26000.00,35215.00,2022-01-01
"London, Sales occupations",118,14516,0.4,16929,-7,x,8199.00,9111.00,10220.00,12056.00,17483.00,19928.00,21144.00,22782.00,x,2022-01-01
"London, Customer service occupations",45,22406,3.3,23506,-2.2,x,x,x,x,19683.00,24987.00,29712.00,32734.00,x,x,2022-01-01
"London, Process, plant and machine operatives",84,32380,6.3,33891,4.2,15614.00,21366.00,23555.00,25388.00,29383.00,35577.00,39057.00,41170.00,43624.00,x,2022-01-01
"London, Process, plant and machine operatives",24,26343,12.4,28160,6.6,10981.00,16517.00,18216.00,20246.00,23141.00,30141.00,33353.00,36553.00,38094.00,x,2022-01-01
"London, Transport and mobile machine drivers and operatives",60,34095,2.3,36212,3,18572.00,24193.00,26013.00,28247.00,31438.00,37270.00,40666.00,43060.00,45042.00,x,2022-01-01
"London, Elementary occupations",159,17369,11.6,18329,10.2,4103.00,6808.00,8343.00,9519.00,12469.00,21039.00,24024.00,25812.00,28168.00,33843.00,2022-01-01
"London, Elementary trades and related occupations",7,18148,-13.2,22924,2.1,x,13040.00,15273.00,15893.00,17071.00,x,x,x,x,x,2022-01-01
"London, Elementary administration and service occupations",152,17159,11.4,18116,10.2,x,6636.00,7969.00,9258.00,12201.00,20976.00,24026.00,25835.00,28181.00,33656.00,2022-01-01
South East,3173,29027,6.3,33866,5.4,9697.00,16043.00,18772.00,20880.00,24930.00,33735.00,39379.00,42569.00,46542.00,59838.00,2022-01-01
"South East, Managers, directors and senior officials",413,42496,7.3,53053,5.9,15747.00,24799.00,27459.00,30419.00,36208.00,49697.00,59228.00,65523.00,73408.00,96229.00,2022-01-01
"South East, Corporate managers and directors",333,45708,5.8,56441,3.1,14707.00,25119.00,28753.00,32011.00,39003.00,53896.00,64525.00,70815.00,79143.00,100395.00,2022-01-01
"South East, Other managers and proprietors",79,35002,16.2,38787,18.5,16613.00,22971.00,25000.00,26497.00,30350.00,39129.00,42987.00,45272.00,48087.00,x,2022-01-01
"South East, Professional occupations",975,38624,1.1,41215,0.5,18291.00,24996.00,27519.00,29974.00,34391.00,42556.00,47450.00,50260.00,53668.00,65302.00,2022-01-01
"South East, Science, research, engineering and technology professionals",281,44729,2.6,48917,1.4,25637.00,32030.00,34661.00,37023.00,40928.00,49056.00,54208.00,57693.00,61990.00,75501.00,2022-01-01
"South East, Health professionals",165,32700,-0.6,34389,-2.6,13895.00,20797.00,23296.00,24879.00,29057.00,36671.00,39621.00,42601.00,45932.00,x,2022-01-01
"South East, Teaching and other educational professionals",275,34741,3,35558,3.2,x,21603.00,24120.00,26286.00,30586.00,39131.00,42777.00,45114.00,47580.00,x,2022-01-01
"South East, Business, media and public service professionals",255,39612,0.6,43217,-1,20786.00,25982.00,28001.00,30398.00,34827.00,43929.00,49960.00,52850.00,56354.00,69824.00,2022-01-01
"South East, Associate professional occupations",478,31477,5.9,35710,6.2,15192.00,21387.00,23455.00,25328.00,28145.00,35165.00,40745.00,43188.00,46417.00,58347.00,2022-01-01
"South East, Science, engineering and technology associate professionals",114,29435,4.3,30936,2.1,18259.00,21735.00,23234.00,24841.00,26975.00,32004.00,35487.00,37341.00,38961.00,x,2022-01-01
"South East, Protective service occupations",49,41130,4.4,41897,5.4,27767.00,31224.00,33059.00,33940.00,37378.00,44518.00,47250.00,50851.00,53294.00,x,2022-01-01
"South East, Business and public service associate professionals",235,34749,5.4,40950,5.3,18888.00,23985.00,26310.00,27711.00,30505.00,39571.00,45294.00,49126.00,53289.00,x,2022-01-01
"South East, Administrative and secretarial occupations",347,20994,3.4,22270,1.2,7758.00,11113.00,12571.00,14801.00,18535.00,23813.00,26693.00,28378.00,30433.00,36988.00,2022-01-01
"South East, Administrative occupations",285,21924,2.2,23179,0.5,8414.00,11984.00,13890.00,15918.00,19433.00,24570.00,27606.00,29346.00,31365.00,37905.00,2022-01-01
"South East, Secretarial and related occupations",63,17182,19.3,18154,5.8,6307.00,8929.00,10174.00,11325.00,13943.00,20045.00,22211.00,23823.00,25536.00,x,2022-01-01
"South East, Skilled trades occupations",208,29587,8.3,30696,7,15492.00,20656.00,22246.00,23663.00,26500.00,32146.00,35408.00,37020.00,39507.00,46117.00,2022-01-01
"South East, Skilled agricultural and related trades",19,22891,3.6,22744,6.4,x,18702.00,19480.00,19949.00,21354.00,24275.00,25264.00,x,x,x,2022-01-01
"South East, Skilled metal, electrical and electronic trades",117,33317,7.2,34567,5.2,20023.00,23934.00,25840.00,27339.00,31078.00,35588.00,38079.00,40295.00,42378.00,x,2022-01-01
"South East, Skilled construction and building trades",32,31192,1.1,32827,3.1,19884.00,24742.00,26365.00,27634.00,29794.00,33602.00,36560.00,38349.00,x,x,2022-01-01
"South East, Textiles, printing and other skilled trades",41,21569,10.9,21591,10.6,9115.00,11980.00,14610.00,15939.00,19288.00,23343.00,25912.00,26589.00,28586.00,x,2022-01-01
"South East, Caring, leisure and other service occupations",245,16241,8.4,16938,5.8,x,9394.00,10725.00,11967.00,14158.00,18349.00,20941.00,22249.00,23761.00,27629.00,2022-01-01
"South East, Caring personal service occupations",199,15960,9.1,16536,5.6,x,9428.00,10779.00,11964.00,13765.00,18058.00,20407.00,21776.00,23092.00,26777.00,2022-01-01
"South East, Leisure, travel and related personal service occupations",41,16721,1.8,18179,4.6,x,8318.00,9913.00,11244.00,14520.00,19230.00,22293.00,23404.00,x,x,2022-01-01
"South East, Sales and customer service occupations",189,15529,7,16906,6.5,5978.00,8349.00,9515.00,10688.00,12923.00,18158.00,20385.00,21713.00,23565.00,29941.00,2022-01-01
"South East, Sales occupations",139,14404,6.1,15649,6.2,x,7877.00,8835.00,9833.00,11997.00,16446.00,18723.00,19683.00,20991.00,x,2022-01-01
"South East, Customer service occupations",50,20651,6.1,20399,6.6,7023.00,10941.00,12794.00,14002.00,17557.00,23037.00,24953.00,26409.00,29082.00,x,2022-01-01
"South East, Process, plant and machine operatives",124,26738,8.1,27957,6.5,11322.00,19172.00,20429.00,21737.00,23899.00,29427.00,32702.00,34500.00,36132.00,42155.00,2022-01-01
"South East, Process, plant and machine operatives",49,25761,11.8,26879,12.3,16458.00,20147.00,20986.00,x,23761.00,27411.00,29626.00,31436.00,x,x,2022-01-01
"South East, Transport and mobile machine drivers and operatives",75,27972,5.7,28653,3.4,9630.00,17068.00,19865.00,21357.00,24015.00,31358.00,34107.00,35590.00,37264.00,x,2022-01-01
"South East, Elementary occupations",195,17812,25.6,17466,16.6,x,6867.00,8368.00,9655.00,13598.00,20492.00,23189.00,24902.00,26968.00,31466.00,2022-01-01
"South East, Elementary trades and related occupations",20,20457,-3.3,21235,-4.8,x,14250.00,16079.00,17265.00,18968.00,22659.00,24509.00,26324.00,x,x,2022-01-01
"South East, Elementary administration and service occupations",175,16880,31.7,17025,18.6,x,6354.00,7856.00,9279.00,12429.00,20136.00,22786.00,24665.00,26818.00,31097.00,2022-01-01
South West,1860,26322,10.6,29709,9,9267.00,14513.00,17367.00,19378.00,22690.00,30376.00,34977.00,37771.00,41143.00,51444.00,2022-01-01
"South West, Managers, directors and senior officials",227,37122,10.3,45200,8.5,16362.00,23418.00,25593.00,28469.00,32523.00,42584.00,50003.00,55224.00,60091.00,x,2022-01-01
"South West, Corporate managers and directors",181,39815,13.3,48187,8.5,15426.00,23785.00,26723.00,29556.00,34220.00,45839.00,54301.00,59899.00,64565.00,x,2022-01-01
"South West, Other managers and proprietors",46,31406,9.4,33319,4.5,18109.00,23181.00,24415.00,25400.00,28703.00,33102.00,38300.00,40554.00,42827.00,x,2022-01-01
"South West, Professional occupations",503,36002,3,37833,1.1,17218.00,23751.00,26484.00,28497.00,32287.00,39454.00,43524.00,46172.00,49637.00,59107.00,2022-01-01
"South West, Science, research, engineering and technology professionals",124,40254,-1.1,42835,-3.5,x,29190.00,31033.00,33111.00,37046.00,43867.00,49854.00,52145.00,x,x,2022-01-01
"South West, Health professionals",109,32022,2.6,34036,1.5,14175.00,20747.00,22618.00,24182.00,28390.00,34890.00,38307.00,40184.00,42855.00,x,2022-01-01
"South West, Teaching and other educational professionals",133,34493,2.6,35024,3.8,14116.00,22084.00,24861.00,26814.00,30568.00,38537.00,41964.00,44477.00,46552.00,x,2022-01-01
"South West, Business, media and public service professionals",137,36320,4.7,39034,2.5,18056.00,23987.00,26080.00,29104.00,32856.00,40000.00,44455.00,47224.00,50942.00,x,2022-01-01
"South West, Associate professional occupations",247,29721,12.1,32094,13.3,14114.00,19875.00,21631.00,23303.00,26258.00,33089.00,37181.00,39615.00,42332.00,51361.00,2022-01-01
"South West, Science, engineering and technology associate professionals",58,30740,12.5,31807,11,18503.00,22420.00,23425.00,25017.00,27142.00,33270.00,36684.00,38492.00,41245.00,x,2022-01-01
"South West, Protective service occupations",13,41458,22.8,40533,21.5,x,31065.00,33753.00,34788.00,39590.00,44947.00,46560.00,x,x,x,2022-01-01
"South West, Culture, media and sports occupations",14,22923,,25066,44.8,x,x,x,x,x,x,x,x,x,x,2022-01-01
"South West, Business and public service associate professionals",125,32030,6.5,35257,8.7,16609.00,22280.00,23953.00,25534.00,28969.00,34906.00,39727.00,42559.00,46197.00,x,2022-01-01
"South West, Administrative and secretarial occupations",217,20241,6,20644,5.4,8280.00,11595.00,12797.00,14707.00,17998.00,22000.00,24589.00,26071.00,27710.00,32891.00,2022-01-01
"South West, Administrative occupations",174,21030,6.6,21482,5.5,8613.00,12318.00,13877.00,15951.00,19000.00,22732.00,25402.00,26958.00,28235.00,33671.00,2022-01-01
"South West, Secretarial and related occupations",43,17328,6.2,17287,5.9,7051.00,9383.00,10481.00,11762.00,13509.00,19121.00,20928.00,21894.00,23631.00,x,2022-01-01
"South West, Skilled trades occupations",140,27930,7.5,28001,5.2,14641.00,20072.00,21274.00,22442.00,24758.00,30116.00,32478.00,33825.00,35209.00,x,2022-01-01
"South West, Skilled agricultural and related trades",9,23336,16.1,23658,17.1,x,x,x,20438.00,22508.00,24757.00,x,x,x,x,2022-01-01
"South West, Skilled metal, electrical and electronic trades",70,30494,3.9,30529,0.6,18503.00,22053.00,23313.00,25080.00,28525.00,32552.00,34605.00,35554.00,38314.00,x,2022-01-01
"South West, Textiles, printing and other skilled trades",32,21317,10.2,21179,11.2,x,13678.00,15593.00,18019.00,20009.00,22881.00,25000.00,26219.00,28121.00,x,2022-01-01
"South West, Caring, leisure and other service occupations",144,15250,6.3,16290,6.7,x,9243.00,10258.00,11317.00,13572.00,17782.00,20503.00,21777.00,22864.00,x,2022-01-01
"South West, Caring personal service occupations",119,15078,6.6,16052,6.4,x,9333.00,10373.00,11355.00,13570.00,17725.00,20089.00,21220.00,22583.00,x,2022-01-01
"South West, Leisure, travel and related personal service occupations",24,16360,12.4,17336,9.4,x,7973.00,9463.00,10710.00,13365.00,18881.00,22212.00,x,x,x,2022-01-01
"South West, Sales and customer service occupations",124,14024,7.2,15333,5.7,5221.00,7905.00,8708.00,9489.00,11628.00,16530.00,19135.00,20363.00,21761.00,26417.00,2022-01-01
"South West, Sales occupations",97,12966,5,14177,3.9,4670.00,7488.00,8212.00,8973.00,10741.00,15223.00,17665.00,18956.00,20296.00,23796.00,2022-01-01
"South West, Customer service occupations",28,19163,8.7,19393,6.2,7799.00,10218.00,11573.00,13145.00,16744.00,21204.00,22855.00,24910.00,26633.00,x,2022-01-01
"South West, Process, plant and machine operatives",114,26156,9.3,26816,6.6,12608.00,19248.00,20093.00,21340.00,23812.00,28767.00,31270.00,33600.00,35460.00,40701.00,2022-01-01
"South West, Process, plant and machine operatives",59,26001,14.6,27174,10.9,16723.00,19770.00,20713.00,21538.00,23941.00,28310.00,30916.00,32714.00,35207.00,x,2022-01-01
"South West, Transport and mobile machine drivers and operatives",55,26209,6.9,26437,2.8,8749.00,17270.00,19059.00,20827.00,23697.00,29015.00,31724.00,33764.00,35642.00,x,2022-01-01
"South West, Elementary occupations",145,16438,14.5,16413,10.5,x,6039.00,7603.00,9051.00,12474.00,19375.00,21912.00,23646.00,25056.00,x,2022-01-01
